  28.20000,  77.20115,  77.23665,  77.16538,  76.85203,  76.81791
  28.30000,  77.20189,  77.23723,  77.16599,  76.85174,  76.81757
  28.40000,  77.20263,  77.23780,  77.16659,  76.85144,  76.81723
  28.50000,  77.20335,  77.23836,  77.16719,  76.85115,  76.81689
  28.60000,  77.20407,  77.23891,  77.16778,  76.85086,  76.81656
  28.70000,  77.20478,  77.23944,  77.16836,  76.85057,  76.81623
  28.80000,  77.20548,  77.23996,  77.16893,  76.85028,  76.81590
  28.90000,  77.20618,  77.24047,  77.16950,  76.85000,  76.81557
  29.00000,  77.20686,  77.24097,  77.17005,  76.84971,  76.81524
  29.10000,  77.20754,  77.24146,  77.17060,  76.84943,  76.81492
  29.20000,  77.20820,  77.24194,  77.17114,  76.84915,  76.81459
  29.30000,  77.20886,  77.24240,  77.17168,  76.84887,  76.81427
  29.40000,  77.20951,  77.24285,  77.17220,  76.84859,  76.81395
  29.50000,  77.21015,  77.24329,  77.17272,  76.84831,  76.81363
  29.60000,  77.21078,  77.24371,  77.17323,  76.84803,  76.81332
  29.70000,  77.21140,  77.24412,  77.17372,  76.84776,  76.81300
  29.80000,  77.21201,  77.24452,  77.17421,  76.84749,  76.81269
  29.90000,  77.21261,  77.24491,  77.17469,  76.84721,  76.81238
  30.00000,  77.21320,  77.24529,  77.17517,  76.84694,  76.81207
  30.10000,  77.21378,  77.24565,  77.17563,  76.84667,  76.81176
  30.20000,  77.21434,  77.24600,  77.17608,  76.84640,  76.81145
  30.30000,  77.21490,  77.24634,  77.17653,  76.84613,  76.81115
  30.40000,  77.21545,  77.24667,  77.17696,  76.84587,  76.81084
  30.50000,  77.21599,  77.24698,  77.17738,  76.84560,  76.81054
  30.60000,  77.21652,  77.24728,  77.17780,  76.84533,  76.81024
  30.70000,  77.21703,  77.24757,  77.17821,  76.84507,  76.80994
  30.80000,  77.21754,  77.24785,  77.17860,  76.84481,  76.80964
  30.90000,  77.21803,  77.24812,  77.17899,  76.84455,  76.80935
  31.00000,  77.21852,  77.24837,  77.17936,  76.84428,  76.80905
  31.10000,  77.21899,  77.24861,  77.17973,  76.84402,  76.80876
  31.20000,  77.21945,  77.24884,  77.18009,  76.84377,  76.80847
  31.30000,  77.21991,  77.24906,  77.18044,  76.84351,  76.80817
  31.40000,  77.22035,  77.24926,  77.18077,  76.84325,  76.80789
  31.50000,  77.22077,  77.24946,  77.18110,  76.84299,  76.80760
  31.60000,  77.22119,  77.24964,  77.18142,  76.84274,  76.80731
  31.70000,  77.22160,  77.24981,  77.18173,  76.84248,  76.80702
  31.80000,  77.22200,  77.24997,  77.18202,  76.84223,  76.80674
  31.90000,  77.22238,  77.25012,  77.18231,  76.84198,  76.80646
  32.00000,  77.22275,  77.25026,  77.18259,  76.84172,  76.80617
  32.10000,  77.22312,  77.25039,  77.18286,  76.84147,  76.80589
  32.20000,  77.22347,  77.25050,  77.18312,  76.84122,  76.80561
  32.30000,  77.22381,  77.25061,  77.18336,  76.84097,  76.80534
  32.40000,  77.22414,  77.25070,  77.18360,  76.84072,  76.80506
  32.50000,  77.22446,  77.25079,  77.18383,  76.84047,  76.80478
  32.60000,  77.22476,  77.25086,  77.18405,  76.84022,  76.80451
  32.70000,  77.22506,  77.25093,  77.18426,  76.83998,  76.80423
  32.80000,  77.22535,  77.25099,  77.18446,  76.83973,  76.80396
  32.90000,  77.22562,  77.25103,  77.18465,  76.83948,  76.80369
  33.00000,  77.22588,  77.25107,  77.18483,  76.83924,  76.80342
  33.10000,  77.22614,  77.25110,  77.18500,  76.83899,  76.80315
  33.20000,  77.22638,  77.25111,  77.18516,  76.83875,  76.80288
  33.30000,  77.22661,  77.25112,  77.18532,  76.83850,  76.80261
  33.40000,  77.22683,  77.25112,  77.18546,  76.83826,  76.80235
  33.50000,  77.22704,  77.25112,  77.18560,  76.83802,  76.80208
  33.60000,  77.22724,  77.25110,  77.18572,  76.83777,  76.80181
  33.70000,  77.22744,  77.25108,  77.18584,  76.83753,  76.80155
  33.80000,  77.22762,  77.25105,  77.18595,  76.83729,  76.80129
  33.90000,  77.22779,  77.25101,  77.18604,  76.83705,  76.80103
